Checkin ID,Location ID,Location Name,Date,Month,Day of Week,Hour,Time Slot,Member Visits,Location Capacity,Utilization %,Overcrowded,Estimated Wait Minutes,Is Weekend,Is Peak Hour
CHK0004194,LOC-001,Mississauga City Centre,2024-08-08,2024-08,Thursday,18,18:00,172,180,95.6,Yes,5,No,Yes
CHK0004195,LOC-001,Mississauga City Centre,2024-08-08,2024-08,Thursday,19,19:00,170,180,94.4,Yes,5,No,Yes
CHK0004196,LOC-001,Mississauga City Centre,2024-08-08,2024-08,Thursday,20,20:00,126,180,70.0,No,0,No,No
CHK0004197,LOC-001,Mississauga City Centre,2024-08-08,2024-08,Thursday,21,21:00,72,180,40.0,No,0,No,No
CHK0004198,LOC-001,Mississauga City Centre,2024-08-08,2024-08,Thursday,22,22:00,28,180,15.6,No,0,No,No
CHK0004199,LOC-001,Mississauga City Centre,2024-08-08,2024-08,Thursday,23,23:00,9,180,5.0,No,0,No,No
CHK0004200,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,5,05:00,13,180,7.2,No,0,No,No
CHK0004201,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,6,06:00,31,180,17.2,No,0,No,No
CHK0004202,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,7,07:00,77,180,42.8,No,0,No,No
CHK0004203,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,8,08:00,59,180,32.8,No,0,No,No
CHK0004204,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,9,09:00,42,180,23.3,No,0,No,No
CHK0004205,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,10,10:00,42,180,23.3,No,0,No,No
CHK0004206,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,11,11:00,31,180,17.2,No,0,No,No
CHK0004207,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,12,12:00,46,180,25.6,No,0,No,No
CHK0004208,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,13,13:00,47,180,26.1,No,0,No,No
CHK0004209,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,14,14:00,31,180,17.2,No,0,No,No
CHK0004210,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,15,15:00,35,180,19.4,No,0,No,No
CHK0004211,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,16,16:00,61,180,33.9,No,0,No,No
CHK0004212,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,17,17:00,119,180,66.1,No,0,No,Yes
CHK0004213,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,18,18:00,144,180,80.0,No,0,No,Yes
CHK0004214,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,19,19:00,133,180,73.9,No,0,No,Yes
CHK0004215,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,20,20:00,86,180,47.8,No,0,No,No
CHK0004216,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,21,21:00,50,180,27.8,No,0,No,No
CHK0004217,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,22,22:00,18,180,10.0,No,0,No,No
CHK0004218,LOC-001,Mississauga City Centre,2024-08-09,2024-08,Friday,23,23:00,10,180,5.6,No,0,No,No
CHK0004219,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,5,05:00,8,180,4.4,No,0,Yes,No
CHK0004220,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,6,06:00,28,180,15.6,No,0,Yes,No
CHK0004221,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,7,07:00,58,180,32.2,No,0,Yes,No
CHK0004222,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,8,08:00,52,180,28.9,No,0,Yes,No
CHK0004223,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,9,09:00,27,180,15.0,No,0,Yes,No
CHK0004224,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,10,10:00,30,180,16.7,No,0,Yes,No
CHK0004225,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,11,11:00,23,180,12.8,No,0,Yes,No
CHK0004226,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,12,12:00,43,180,23.9,No,0,Yes,No
CHK0004227,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,13,13:00,36,180,20.0,No,0,Yes,No
CHK0004228,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,14,14:00,23,180,12.8,No,0,Yes,No
CHK0004229,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,15,15:00,25,180,13.9,No,0,Yes,No
CHK0004230,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,16,16:00,51,180,28.3,No,0,Yes,No
CHK0004231,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,17,17:00,90,180,50.0,No,0,Yes,Yes
CHK0004232,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,18,18:00,122,180,67.8,No,0,Yes,Yes
CHK0004233,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,19,19:00,91,180,50.6,No,0,Yes,Yes
CHK0004234,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,20,20:00,71,180,39.4,No,0,Yes,No
CHK0004235,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,21,21:00,44,180,24.4,No,0,Yes,No
CHK0004236,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,22,22:00,20,180,11.1,No,0,Yes,No
CHK0004237,LOC-001,Mississauga City Centre,2024-08-10,2024-08,Saturday,23,23:00,7,180,3.9,No,0,Yes,No
CHK0004238,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,5,05:00,7,180,3.9,No,0,Yes,No
CHK0004239,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,6,06:00,18,180,10.0,No,0,Yes,No
CHK0004240,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,7,07:00,43,180,23.9,No,0,Yes,No
CHK0004241,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,8,08:00,37,180,20.6,No,0,Yes,No
CHK0004242,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,9,09:00,22,180,12.2,No,0,Yes,No
CHK0004243,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,10,10:00,14,180,7.8,No,0,Yes,No
CHK0004244,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,11,11:00,15,180,8.3,No,0,Yes,No
CHK0004245,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,12,12:00,28,180,15.6,No,0,Yes,No
CHK0004246,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,13,13:00,20,180,11.1,No,0,Yes,No
CHK0004247,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,14,14:00,12,180,6.7,No,0,Yes,No
CHK0004248,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,15,15:00,16,180,8.9,No,0,Yes,No
CHK0004249,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,16,16:00,28,180,15.6,No,0,Yes,No
CHK0004250,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,17,17:00,70,180,38.9,No,0,Yes,Yes
CHK0004251,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,18,18:00,93,180,51.7,No,0,Yes,Yes
CHK0004252,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,19,19:00,77,180,42.8,No,0,Yes,Yes
CHK0004253,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,20,20:00,39,180,21.7,No,0,Yes,No
CHK0004254,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,21,21:00,26,180,14.4,No,0,Yes,No
CHK0004255,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,22,22:00,10,180,5.6,No,0,Yes,No
CHK0004256,LOC-001,Mississauga City Centre,2024-08-11,2024-08,Sunday,23,23:00,5,180,2.8,No,0,Yes,No
CHK0004257,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,5,05:00,14,180,7.8,No,0,No,No
CHK0004258,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,6,06:00,50,180,27.8,No,0,No,No
CHK0004259,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,7,07:00,107,180,59.4,No,0,No,No
CHK0004260,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,8,08:00,75,180,41.7,No,0,No,No
CHK0004261,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,9,09:00,61,180,33.9,No,0,No,No
CHK0004262,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,10,10:00,45,180,25.0,No,0,No,No
CHK0004263,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,11,11:00,49,180,27.2,No,0,No,No
CHK0004264,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,12,12:00,55,180,30.6,No,0,No,No
CHK0004265,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,13,13:00,60,180,33.3,No,0,No,No
CHK0004266,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,14,14:00,42,180,23.3,No,0,No,No
CHK0004267,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,15,15:00,43,180,23.9,No,0,No,No
CHK0004268,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,16,16:00,81,180,45.0,No,0,No,No
CHK0004269,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,17,17:00,164,180,91.1,Yes,3,No,Yes
CHK0004270,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,18,18:00,176,180,97.8,Yes,6,No,Yes
CHK0004271,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,19,19:00,170,180,94.4,Yes,5,No,Yes
CHK0004272,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,20,20:00,105,180,58.3,No,0,No,No
CHK0004273,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,21,21:00,64,180,35.6,No,0,No,No
CHK0004274,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,22,22:00,21,180,11.7,No,0,No,No
CHK0004275,LOC-001,Mississauga City Centre,2024-08-12,2024-08,Monday,23,23:00,11,180,6.1,No,0,No,No
CHK0004276,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,5,05:00,16,180,8.9,No,0,No,No
CHK0004277,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,6,06:00,41,180,22.8,No,0,No,No
CHK0004278,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,7,07:00,90,180,50.0,No,0,No,No
CHK0004279,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,8,08:00,83,180,46.1,No,0,No,No
CHK0004280,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,9,09:00,65,180,36.1,No,0,No,No
CHK0004281,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,10,10:00,39,180,21.7,No,0,No,No
CHK0004282,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,11,11:00,45,180,25.0,No,0,No,No
CHK0004283,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,12,12:00,54,180,30.0,No,0,No,No
CHK0004284,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,13,13:00,49,180,27.2,No,0,No,No
CHK0004285,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,14,14:00,37,180,20.6,No,0,No,No
CHK0004286,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,15,15:00,44,180,24.4,No,0,No,No
CHK0004287,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,16,16:00,84,180,46.7,No,0,No,No
CHK0004288,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,17,17:00,170,180,94.4,Yes,5,No,Yes
CHK0004289,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,18,18:00,185,180,102.8,Yes,9,No,Yes
CHK0004290,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,19,19:00,190,180,105.6,Yes,10,No,Yes
CHK0004291,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,20,20:00,108,180,60.0,No,0,No,No
CHK0004292,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,21,21:00,58,180,32.2,No,0,No,No
CHK0004293,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,22,22:00,21,180,11.7,No,0,No,No
CHK0004294,LOC-001,Mississauga City Centre,2024-08-13,2024-08,Tuesday,23,23:00,12,180,6.7,No,0,No,No
CHK0004295,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,5,05:00,13,180,7.2,No,0,No,No
CHK0004296,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,6,06:00,46,180,25.6,No,0,No,No
CHK0004297,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,7,07:00,101,180,56.1,No,0,No,No
CHK0004298,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,8,08:00,69,180,38.3,No,0,No,No
CHK0004299,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,9,09:00,53,180,29.4,No,0,No,No
CHK0004300,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,10,10:00,42,180,23.3,No,0,No,No
CHK0004301,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,11,11:00,36,180,20.0,No,0,No,No
CHK0004302,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,12,12:00,54,180,30.0,No,0,No,No
CHK0004303,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,13,13:00,62,180,34.4,No,0,No,No
CHK0004304,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,14,14:00,31,180,17.2,No,0,No,No
CHK0004305,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,15,15:00,44,180,24.4,No,0,No,No
CHK0004306,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,16,16:00,82,180,45.6,No,0,No,No
CHK0004307,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,17,17:00,152,180,84.4,No,0,No,Yes
CHK0004308,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,18,18:00,186,180,103.3,Yes,9,No,Yes
CHK0004309,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,19,19:00,184,180,102.2,Yes,9,No,Yes
CHK0004310,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,20,20:00,98,180,54.4,No,0,No,No
CHK0004311,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,21,21:00,67,180,37.2,No,0,No,No
CHK0004312,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,22,22:00,26,180,14.4,No,0,No,No
CHK0004313,LOC-001,Mississauga City Centre,2024-08-14,2024-08,Wednesday,23,23:00,11,180,6.1,No,0,No,No
CHK0004314,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,5,05:00,14,180,7.8,No,0,No,No
CHK0004315,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,6,06:00,41,180,22.8,No,0,No,No
CHK0004316,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,7,07:00,97,180,53.9,No,0,No,No
CHK0004317,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,8,08:00,61,180,33.9,No,0,No,No
CHK0004318,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,9,09:00,41,180,22.8,No,0,No,No
CHK0004319,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,10,10:00,40,180,22.2,No,0,No,No
CHK0004320,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,11,11:00,40,180,22.2,No,0,No,No
CHK0004321,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,12,12:00,63,180,35.0,No,0,No,No
CHK0004322,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,13,13:00,61,180,33.9,No,0,No,No
CHK0004323,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,14,14:00,39,180,21.7,No,0,No,No
CHK0004324,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,15,15:00,48,180,26.7,No,0,No,No
CHK0004325,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,16,16:00,93,180,51.7,No,0,No,No
CHK0004326,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,17,17:00,152,180,84.4,No,0,No,Yes
CHK0004327,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,18,18:00,193,180,107.2,Yes,11,No,Yes
CHK0004328,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,19,19:00,152,180,84.4,No,0,No,Yes
CHK0004329,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,20,20:00,74,180,41.1,No,0,No,No
CHK0004330,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,21,21:00,63,180,35.0,No,0,No,No
CHK0004331,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,22,22:00,24,180,13.3,No,0,No,No
CHK0004332,LOC-001,Mississauga City Centre,2024-08-15,2024-08,Thursday,23,23:00,11,180,6.1,No,0,No,No
CHK0004333,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,5,05:00,9,180,5.0,No,0,No,No
CHK0004334,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,6,06:00,39,180,21.7,No,0,No,No
CHK0004335,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,7,07:00,75,180,41.7,No,0,No,No
CHK0004336,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,8,08:00,57,180,31.7,No,0,No,No
CHK0004337,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,9,09:00,39,180,21.7,No,0,No,No
CHK0004338,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,10,10:00,32,180,17.8,No,0,No,No
CHK0004339,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,11,11:00,29,180,16.1,No,0,No,No
CHK0004340,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,12,12:00,50,180,27.8,No,0,No,No
CHK0004341,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,13,13:00,37,180,20.6,No,0,No,No
CHK0004342,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,14,14:00,28,180,15.6,No,0,No,No
CHK0004343,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,15,15:00,34,180,18.9,No,0,No,No
CHK0004344,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,16,16:00,75,180,41.7,No,0,No,No
CHK0004345,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,17,17:00,99,180,55.0,No,0,No,Yes
CHK0004346,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,18,18:00,147,180,81.7,No,0,No,Yes
CHK0004347,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,19,19:00,127,180,70.6,No,0,No,Yes
CHK0004348,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,20,20:00,97,180,53.9,No,0,No,No
CHK0004349,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,21,21:00,51,180,28.3,No,0,No,No
CHK0004350,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,22,22:00,24,180,13.3,No,0,No,No
CHK0004351,LOC-001,Mississauga City Centre,2024-08-16,2024-08,Friday,23,23:00,11,180,6.1,No,0,No,No
CHK0004352,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,5,05:00,9,180,5.0,No,0,Yes,No
CHK0004353,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,6,06:00,27,180,15.0,No,0,Yes,No
CHK0004354,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,7,07:00,51,180,28.3,No,0,Yes,No
CHK0004355,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,8,08:00,43,180,23.9,No,0,Yes,No
CHK0004356,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,9,09:00,32,180,17.8,No,0,Yes,No
CHK0004357,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,10,10:00,32,180,17.8,No,0,Yes,No
CHK0004358,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,11,11:00,20,180,11.1,No,0,Yes,No
CHK0004359,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,12,12:00,40,180,22.2,No,0,Yes,No
CHK0004360,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,13,13:00,32,180,17.8,No,0,Yes,No
CHK0004361,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,14,14:00,19,180,10.6,No,0,Yes,No
CHK0004362,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,15,15:00,26,180,14.4,No,0,Yes,No
CHK0004363,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,16,16:00,49,180,27.2,No,0,Yes,No
CHK0004364,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,17,17:00,92,180,51.1,No,0,Yes,Yes
CHK0004365,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,18,18:00,102,180,56.7,No,0,Yes,Yes
CHK0004366,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,19,19:00,112,180,62.2,No,0,Yes,Yes
CHK0004367,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,20,20:00,60,180,33.3,No,0,Yes,No
CHK0004368,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,21,21:00,35,180,19.4,No,0,Yes,No
CHK0004369,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,22,22:00,18,180,10.0,No,0,Yes,No
CHK0004370,LOC-001,Mississauga City Centre,2024-08-17,2024-08,Saturday,23,23:00,8,180,4.4,No,0,Yes,No
CHK0004371,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,5,05:00,5,180,2.8,No,0,Yes,No
CHK0004372,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,6,06:00,19,180,10.6,No,0,Yes,No
CHK0004373,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,7,07:00,38,180,21.1,No,0,Yes,No
CHK0004374,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,8,08:00,34,180,18.9,No,0,Yes,No
CHK0004375,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,9,09:00,22,180,12.2,No,0,Yes,No
CHK0004376,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,10,10:00,21,180,11.7,No,0,Yes,No
CHK0004377,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,11,11:00,19,180,10.6,No,0,Yes,No
CHK0004378,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,12,12:00,25,180,13.9,No,0,Yes,No
CHK0004379,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,13,13:00,21,180,11.7,No,0,Yes,No
CHK0004380,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,14,14:00,13,180,7.2,No,0,Yes,No
CHK0004381,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,15,15:00,17,180,9.4,No,0,Yes,No
CHK0004382,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,16,16:00,26,180,14.4,No,0,Yes,No
CHK0004383,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,17,17:00,50,180,27.8,No,0,Yes,Yes
CHK0004384,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,18,18:00,87,180,48.3,No,0,Yes,Yes
CHK0004385,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,19,19:00,74,180,41.1,No,0,Yes,Yes
CHK0004386,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,20,20:00,51,180,28.3,No,0,Yes,No
CHK0004387,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,21,21:00,23,180,12.8,No,0,Yes,No
CHK0004388,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,22,22:00,9,180,5.0,No,0,Yes,No
CHK0004389,LOC-001,Mississauga City Centre,2024-08-18,2024-08,Sunday,23,23:00,4,180,2.2,No,0,Yes,No
CHK0004390,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,5,05:00,19,180,10.6,No,0,No,No
CHK0004391,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,6,06:00,45,180,25.0,No,0,No,No
CHK0004392,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,7,07:00,101,180,56.1,No,0,No,No
CHK0004393,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,8,08:00,89,180,49.4,No,0,No,No
CHK0004394,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,9,09:00,60,180,33.3,No,0,No,No
CHK0004395,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,10,10:00,46,180,25.6,No,0,No,No
CHK0004396,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,11,11:00,43,180,23.9,No,0,No,No
CHK0004397,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,12,12:00,70,180,38.9,No,0,No,No
CHK0004398,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,13,13:00,68,180,37.8,No,0,No,No
CHK0004399,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,14,14:00,36,180,20.0,No,0,No,No
CHK0004400,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,15,15:00,41,180,22.8,No,0,No,No
CHK0004401,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,16,16:00,94,180,52.2,No,0,No,No
CHK0004402,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,17,17:00,179,180,99.4,Yes,7,No,Yes
CHK0004403,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,18,18:00,187,180,103.9,Yes,9,No,Yes
CHK0004404,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,19,19:00,197,180,109.4,Yes,12,No,Yes
CHK0004405,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,20,20:00,135,180,75.0,No,0,No,No
CHK0004406,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,21,21:00,39,180,21.7,No,0,No,No
CHK0004407,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,22,22:00,22,180,12.2,No,0,No,No
CHK0004408,LOC-001,Mississauga City Centre,2024-08-19,2024-08,Monday,23,23:00,13,180,7.2,No,0,No,No
CHK0004409,LOC-001,Mississauga City Centre,2024-08-20,2024-08,Tuesday,5,05:00,14,180,7.8,No,0,No,No
